GeneID	GSM8179760	GSM8179762	GSM8179763	GSM8179764	GSM8179766	GSM8179767	GSM8179768	GSM8179769	GSM8179770	GSM8179772	GSM8179774	GSM8179775	GSM8179778
22977	5	12	4	4	8	8	17	7	6	7	8	23	11
100506730	17	14	5	16	11	8	12	9	5	12	8	36	22
8574	193	431	131	178	289	202	307	225	195	217	187	461	282
54896	104	130	46	78	141	52	151	88	84	123	104	194	109
832	4744	8019	2345	3435	5231	2181	3388	3892	4509	4431	4376	5827	3348
105376819	1	0	0	0	0	0	1	1	1	0	0	0	0
105376818	0	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	1	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0	0
440574	269	403	137	192	289	137	355	227	241	252	214	513	429
100532736	29	26	6	6	17	20	39	20	23	17	8	49	41
644068	75	183	79	82	140	148	385	127	65	134	124	465	428
4681	27	20	5	5	11	15	29	18	19	13	3	37	31
3362	6	11	3	6	10	1	20	3	13	2	3	37	20
255104	175	297	98	121	207	119	313	138	120	256	176	439	223
54546	0	0	0	0	0	0	0	0	0	0	0	1	0
105376823	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	106	112	78	56	101	42	195	43	61	112	69	370	217
30814	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0	0	0	0	0	0
26279	5	14	9	4	1	9	14	7	3	2	5	26	11
64600	0	0	0	0	0	0	0	0	0	0	0	0	0
391013	1	2	0	1	0	0	0	0	0	0	1	4	5
127733	17	24	23	16	20	8	19	10	14	27	16	27	29
101928017	4	2	1	3	3	3	2	5	3	3	5	7	11
105376825	0	0	1	0	0	1	1	0	2	1	5	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	1	0	0	0	0	0	3	0	2	3	1	3	0
339505	0	0	0	0	0	0	0	0	0	0	0	0	1
55450	7	13	8	7	9	9	25	6	5	19	13	26	23
79594	351	469	154	233	354	191	317	283	319	357	335	471	277
163933	0	0	0	0	0	0	0	0	0	0	0	0	0
978	1136	1835	388	1500	1429	478	678	1000	2096	1465	1624	887	1069
65018	747	1122	808	715	912	753	555	988	783	1028	1069	788	542
102464833	0	3	1	2	1	4	1	1	1	1	4	2	1
100861548	548	804	536	518	663	459	460	652	535	719	717	640	413
1650	1348	2314	793	1121	1726	950	1668	1230	1116	1543	1303	2606	1756
57576	2	2	2	0	9	5	2	0	2	0	1	2	2
400745	0	4	0	0	0	0	0	0	0	0	0	0	0
112268222	265	301	125	155	261	105	307	128	171	294	178	399	207
50809	1465	1588	696	883	1109	454	1753	615	914	1342	997	2335	1422
8672	522	676	222	462	415	117	275	222	394	539	457	733	223
105376830	1	0	2	0	1	0	0	0	0	2	1	1	0
105376829	0	0	0	0	0	0	0	0	0	0	0	0	1
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	3151	3904	1395	1819	2919	912	1389	2513	2686	3571	2469	1959	1086
100506801	28	29	20	12	20	12	27	9	17	28	15	53	40
105376832	0	0	0	0	0	0	0	0	0	0	0	0	2
84224	109	161	85	75	64	78	211	72	34	120	66	191	124
249	2196	7408	3672	2196	3254	526	836	4983	3056	3933	3559	2536	1138
105376834	5	9	5	8	6	1	3	6	6	11	1	6	2
5909	5	18	69	4	5	69	10	28	47	63	96	40	6
84196	737	905	467	516	830	286	881	452	582	808	595	1467	930
401944	8	10	8	7	9	5	18	6	3	11	8	11	8
3339	24	38	33	19	21	14	31	10	8	30	26	42	20
23436	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	1	0	0	0	0	0	0	0	0	0	0	0	0
101928043	3	0	5	4	2	0	11	0	2	1	1	6	14
29092	178	164	81	79	123	68	126	95	121	199	97	664	418
112268223	3	3	1	3	4	1	3	2	5	3	0	10	8
998	3915	5373	2192	2569	3328	1610	2720	3014	3405	3457	3346	4448	3297
54361	2	4	2	2	7	3	11	0	0	3	3	7	4
105376845	0	0	1	0	0	0	0	0	0	0	1	0	1
105376850	0	0	0	0	0	0	0	2	0	0	0	0	0
107985377	0	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	565	706	482	444	638	341	1413	318	356	855	529	1856	1114
2046	1	0	0	0	0	0	0	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0
712	25	53	10	58	29	19	38	30	77	32	31	35	26
714	3	14	2	6	2	1	6	6	9	10	4	6	1
713	17	35	1	21	7	11	44	25	29	18	15	15	13
2048	54	23	29	51	51	21	5	57	75	3	28	5	9
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	1	0	0	1	1	0	0	1	1	0	0	0	0
646262	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	1	0	0	0	0	0	1	1	0	2	0	1	0
23028	465	651	208	316	529	206	454	238	297	464	345	842	351
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	233	286	119	162	199	71	152	109	153	252	161	362	150
3352	0	0	0	0	0	0	0	0	0	0	0	0	0
100996511	21	32	22	14	31	13	53	6	4	36	21	84	26
10236	1259	1665	533	763	1037	387	637	670	731	1073	796	1496	604
80818	112	155	71	92	106	41	128	57	81	126	100	238	97
148898	7	11	5	11	13	5	41	5	8	15	11	49	31
6920	99	188	40	39	93	61	162	63	51	83	52	151	135
55616	12	16	6	1	16	7	4	6	8	9	8	26	7
1870	253	148	136	114	149	134	165	121	125	171	167	154	125
101928163	2	3	1	3	2	1	2	5	2	1	4	2	0
105376859	2	5	4	3	0	4	9	1	0	2	1	9	3
3399	116	371	116	91	128	161	359	122	92	177	99	409	376
107984928	1	4	3	2	2	1	2	3	2	1	0	3	7
259283	19	39	28	14	33	27	72	16	4	28	8	89	60
6135	5442	14206	3780	3721	6634	5088	15260	5803	4796	4946	7203	15236	31449
6924	511	726	216	276	459	179	358	296	382	503	372	772	437
100506963	44	70	32	26	48	17	56	40	34	50	48	110	52
57095	451	707	297	266	360	282	588	390	316	437	474	692	554
105376860	22	28	10	15	30	17	18	24	23	24	15	42	18
11313	434	863	267	435	663	350	601	435	449	581	490	896	421
2582	54	80	30	34	78	29	58	57	60	57	58	98	64
3155	224	410	167	209	302	136	290	229	237	213	237	447	272
105376861	0	0	0	0	0	0	0	0	0	0	0	0	0
2517	394	454	168	209	447	188	261	255	342	416	330	703	268
1269	179	338	175	124	160	144	490	119	117	186	117	507	492
107984929	0	1	1	0	0	0	0	0	0	2	1	1	1
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	970	1213	630	707	803	444	1015	773	678	998	880	1507	1274
10772	704	801	479	467	564	239	1038	498	480	746	549	1461	1215
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	0	0	0	0	0	0
127294	0	0	0	0	0	0	0	0	0	0	0	0	0
107985737	0	0	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0	0	0	1	0	0
58985	0	0	0	1	0	1	0	1	0	2	0	1	1
163702	50	140	66	45	73	43	120	68	24	124	38	209	177
284632	0	0	0	0	0	0	0	0	0	0	0	0	0
105376871	1	2	0	2	2	1	7	0	0	0	0	4	0
57822	1	1	0	1	1	1	0	0	3	0	1	1	1
90529	29	65	27	21	37	13	40	24	17	34	25	70	25
57185	544	794	235	312	486	200	531	300	315	500	377	966	685
100750325	17	9	10	12	10	10	35	11	9	14	4	42	21
11123	1333	1715	617	495	846	441	808	559	544	837	694	1732	1186
100506985	83	99	49	32	65	22	49	27	42	69	40	116	69
400746	1	2	0	0	0	0	0	0	1	1	0	0	1
10250	1053	1334	503	700	971	298	924	519	752	1055	704	1681	819
25932	318	312	135	199	177	80	111	181	200	218	150	357	144
105376876	0	2	2	8	4	2	11	2	6	4	8	9	11
864	1267	2573	860	1349	1991	1081	1764	1017	1051	2558	1569	2407	1484
102465437	1	0	0	0	0	3	2	0	0	2	0	1	2
107984932	1	1	2	1	5	1	8	1	1	2	2	10	17
105376878	23	35	18	26	33	16	80	26	16	43	30	97	62
100616365	0	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	4	0	0	2	3	0	2
25949	1058	1608	606	784	1010	449	989	966	942	842	1045	1234	1201
57035	673	1409	1388	1222	1879	647	3430	1223	834	1932	1710	3349	2459
105376882	0	2	0	2	5	0	1	2	0	0	6	8	0
6007	2	30	34	44	52	50	40	36	1	30	58	83	34
23585	779	1292	620	862	1257	440	897	1046	820	1009	1129	1191	845
6006	443	653	331	427	653	246	472	540	454	544	643	594	396
55219	321	432	187	202	249	123	295	155	182	289	243	427	256
26119	2075	3525	1227	917	1723	1680	2902	1193	929	1466	1528	3262	2457
57134	236	428	155	184	269	134	326	147	137	250	222	450	284
57190	611	722	232	410	647	333	523	450	478	537	408	1025	397
56181	261	397	173	236	324	208	691	214	192	339	289	708	416
646471	49	54	48	41	59	48	260	43	37	80	53	238	116
79000	33	47	26	33	49	28	86	25	27	48	42	79	47
164091	196	149	71	102	188	138	200	92	114	166	142	247	117
3925	519	564	241	237	331	243	418	255	179	293	241	520	342
100500808	0	0	0	0	0	0	1	0	0	0	1	0	0
105376885	0	0	0	0	0	0	0	0	0	0	0	0	0
5051	271	442	189	265	367	195	597	209	204	369	306	571	481
101928216	2	0	0	0	0	0	2	0	0	0	1	0	0
2134	0	0	0	0	0	0	1	0	0	0	0	0	1
7780	0	0	0	0	0	0	0	0	0	0	0	0	0
105376910	0	0	0	0	0	0	0	0	0	0	0	0	0
84676	0	0	0	0	0	1	0	0	0	0	0	0	0
149420	100	139	64	69	118	33	98	77	82	112	81	179	116
105376886	0	0	0	0	0	1	0	0	0	0	0	0	0
79927	0	0	0	0	0	0	0	0	0	0	0	0	0
110806296	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	31	76	21	17	30	48	98	34	24	34	28	90	87
10256	11	32	14	10	30	14	40	13	10	24	6	47	24
378807	0	0	0	0	0	1	0	0	0	0	0	0	0
101928303	0	1	0	0	0	1	1	0	0	0	1	0	1
64793	172	230	110	111	136	102	427	98	125	185	173	383	198
83442	8175	12053	4135	6050	10123	6419	7555	8359	7650	9606	8839	10272	6763
91544	567	1168	468	675	1103	652	2003	582	598	900	1165	2463	1431
1043	2991	5583	1991	2200	3105	2224	7416	3068	1875	2235	2885	6855	8832
55057	13	21	6	11	15	6	21	8	14	21	12	20	23
257101	35	101	41	93	127	52	267	75	33	281	89	178	155
79727	0	0	0	0	0	0	0	1	0	0	0	0	0
79947	218	327	111	147	197	116	235	128	151	247	194	488	213
101928324	5	8	2	2	6	3	9	2	2	2	1	15	6
3151	945	1364	477	568	1021	511	1147	699	851	811	847	1362	962
6195	3581	6523	2108	3147	5352	1949	3276	4043	4218	4827	4118	5078	2882
100302190	0	0	0	0	1	0	1	0	0	0	0	1	0
105376888	0	0	0	0	0	0	2	0	0	0	1	0	2
101928728	4	1	2	3	5	1	3	1	1	1	6	13	5
8289	2048	2397	778	1371	1694	451	1105	836	1406	1935	1490	2392	1008
55650	137	231	105	104	189	82	199	128	120	179	130	314	191
84243	3973	6198	2784	3591	6260	1931	5271	4925	4814	5696	5540	4959	3773
2810	3	1	3	0	2	4	2	0	3	1	1	2	1
54707	268	405	208	196	331	175	537	191	192	370	285	607	508
63906	149	300	95	132	219	130	202	155	136	210	171	321	177
10726	505	942	276	377	662	346	534	449	378	610	504	946	450
8431	0	0	0	0	3	0	2	0	0	0	0	0	2
126695	24	28	11	9	19	12	27	13	10	16	6	71	29
388610	4	10	2	7	2	10	4	1	5	1	5	11	2
115572	0	5	1	1	1	0	3	1	2	0	1	3	2
101928391	0	1	0	0	1	0	1	0	0	1	2	0	1
6548	418	525	197	363	596	143	335	308	380	435	438	514	238
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	1781	2355	955	1321	1962	986	1228	1350	1594	2135	1987	2109	892
84065	390	665	261	299	591	289	736	459	326	509	398	926	693
644961	45	64	34	39	57	90	48	54	42	56	47	90	56
84958	673	1213	574	741	1223	833	2606	565	500	1237	1025	2761	1144
9064	63	71	47	56	95	31	128	37	37	70	47	164	48
8547	0	0	1	0	0	0	0	1	0	0	0	0	0
388611	0	0	0	0	0	0	2	0	1	0	0	0	1
2827	0	4	1	0	2	0	1	1	1	1	1	1	3
10163	3688	4694	2045	2647	3792	1831	2489	2357	3131	4237	3488	4764	2223
105376892	4	3	1	2	2	0	9	3	3	1	3	5	14
27245	99	142	67	90	129	69	158	55	50	147	103	222	102
2268	8218	12413	3809	6425	9060	3594	6367	7385	7640	9842	7367	9415	4687
111216282	0	2	0	0	1	0	1	0	1	0	0	2	1
2537	1351	726	627	1945	329	358	625	506	729	430	489	457	435
199870	123	145	88	79	128	74	188	81	83	129	93	264	181
23673	412	440	212	336	380	147	265	285	324	364	369	532	287
5511	420	753	264	326	465	241	546	397	342	486	342	795	562
677774	0	0	0	0	0	0	0	0	0	1	0	0	0
9473	4022	5647	2124	3728	5063	1700	2656	3577	4564	4567	4530	4854	2019
6118	918	1438	446	541	917	487	870	706	592	817	719	1526	764
27293	14	13	13	6	18	6	20	8	11	11	12	21	12
55113	564	994	465	560	1038	441	1043	671	672	839	729	894	811
2140	392	491	207	272	409	198	502	235	294	441	345	654	543
5724	5567	5920	2572	4277	6633	1627	3073	3991	4322	5910	5457	4120	2239
22826	740	1335	462	613	892	533	994	662	748	827	861	1550	751
93974	239	533	246	260	433	258	784	293	250	413	452	862	624
83667	175	272	84	144	226	111	171	168	177	280	275	178	126
54797	180	254	115	132	197	86	225	187	148	190	163	245	266
65979	294	357	138	211	239	97	261	110	154	292	202	472	219
1104	167	420	119	133	174	154	325	184	100	199	185	389	513
8420	135	129	82	64	97	87	276	89	61	134	96	358	252
6080	1	1	3	1	3	3	11	4	1	4	2	9	6
26768	2	3	2	1	2	5	4	0	0	1	3	6	3
54952	102	233	82	95	148	110	257	111	100	140	134	278	244
85028	65	107	64	68	118	67	318	54	35	123	90	312	189
692212	0	5	3	3	5	1	14	0	0	3	0	15	8
677838	2	1	1	1	4	1	5	0	1	6	2	10	6
677825	9	5	7	7	6	6	22	4	1	11	7	32	27
692073	2	3	4	0	0	2	15	1	1	6	4	10	7
115273	1	0	3	4	1	4	1	6	3	5	2	4	5
6883	278	443	170	214	343	159	300	316	297	327	286	409	287
105378616	0	1	0	0	0	0	0	1	1	2	1	4	3
26824	0	0	0	0	0	0	0	0	0	0	0	0	1
10691	337	426	146	224	279	117	168	170	205	324	255	419	214
51441	601	863	297	432	604	222	382	375	432	594	480	819	358
4985	2	2	1	4	6	6	2	4	2	7	4	6	3
2035	4633	6105	2325	2683	3822	1533	2216	2418	3069	4012	3757	4950	2038
399474	187	253	100	121	195	74	106	106	111	166	156	202	73
6429	991	1407	495	694	1097	402	767	687	740	957	752	1319	659
51102	47	90	43	40	68	51	97	47	51	60	49	151	99
10076	0	12	1	3	2	1	3	2	2	0	3	8	0
101928460	0	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0
4146	7	7	5	7	4	3	15	3	2	3	5	21	17
100129196	22	55	23	17	19	13	77	12	22	25	17	90	56
7805	27444	33496	11121	15838	27506	10165	16042	20799	21516	25059	22397	29455	14887
100616164	1	0	0	4	4	0	2	0	4	2	5	4	3
105378620	24	31	16	17	25	11	25	20	22	34	11	28	26
105378621	0	0	0	0	0	0	0	0	0	0	0	1	0
105378622	0	0	0	0	0	0	0	0	0	0	0	0	0
400748	0	0	0	1	0	0	0	1	2	2	4	2	0
9672	56	42	3	56	37	4	10	20	37	57	23	59	13
9698	814	927	322	502	632	198	445	368	497	685	501	1010	444
692234	1	1	1	0	0	0	3	2	0	1	0	5	4
692235	1	1	1	0	0	0	3	2	0	1	0	5	4
692200	0	0	0	0	0	0	0	0	0	0	0	0	0
107984935	0	0	0	0	0	0	0	0	0	0	0	0	0
79570	0	0	0	0	0	0	0	0	0	0	0	0	0
9410	365	711	208	280	462	268	424	266	272	359	354	712	439
51538	216	409	141	208	289	174	386	211	195	235	276	450	339
2170	5	10	3	2	5	12	12	2	5	4	5	22	21
105378623	0	0	0	0	1	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0	0	0	0
347735	29	29	12	64	55	24	20	7	62	8	11	47	24
105378625	0	0	0	0	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0	0	0	0
149086	0	0	0	0	0	0	0	0	1	0	1	3	0
284551	4	3	0	1	0	0	3	0	1	0	1	7	4
105378626	0	1	0	0	0	0	0	0	0	0	2	1	0
64129	0	2	0	0	0	3	0	0	0	0	1	0	1
3061	6	8	3	5	6	6	14	8	5	9	11	10	7
553115	546	1023	398	412	786	391	683	608	548	697	609	1011	576
107985471	1	1	1	0	1	1	2	0	0	0	3	1	1
105378628	0	1	0	2	0	0	0	0	0	0	0	0	1
1307	2	4	0	0	0	0	2	0	0	0	1	3	2
101929444	0	0	0	0	0	0	0	0	0	0	0	0	0
576	9	16	8	25	10	14	37	5	1	8	18	32	14
100423028	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	57	37	26	25	22	94	23	58	32	93	79	10	13
8073	3350	4473	1678	2318	2743	1407	2403	2268	2567	3245	3050	4013	2448
10657	1634	2047	698	1023	1500	592	987	989	1087	1442	1325	2136	901
55116	143	248	99	142	201	101	214	121	157	198	146	360	176
100847018	0	0	0	0	0	0	0	0	0	0	0	0	0
23633	849	1015	442	571	703	328	712	408	587	899	608	1303	799
200081	594	980	381	447	720	359	874	388	460	800	535	1342	607
79140	41	80	43	43	66	52	130	53	30	65	77	124	123
56063	85	110	78	72	112	53	205	92	79	160	128	254	134
55721	28	20	11	14	25	21	22	18	9	40	16	47	41
149069	12	12	7	5	14	8	23	6	6	14	11	29	16
8668	802	1609	580	679	1106	734	1307	811	775	941	876	1995	1348
339483	2	3	11	10	5	4	18	6	0	17	3	14	10
84734	1	2	2	2	3	2	10	2	1	2	1	9	2
3932	2082	4687	1451	1677	2653	1916	4163	1989	1273	3054	2059	4820	3081
3065	1274	2150	800	975	1459	719	1565	983	938	1514	1165	2356	1215
65108	820	1276	400	442	854	502	893	699	794	852	673	984	714
105378629	3	3	1	0	1	0	1	0	0	1	0	0	3
81629	55	55	75	52	94	52	250	43	48	132	62	246	143
100128071	2	11	8	9	9	8	50	5	2	6	12	20	14
55108	797	1254	570	590	825	541	1573	675	633	1006	846	1742	1183
728116	0	1	1	0	0	0	2	0	0	0	0	1	1
653121	5	3	1	1	3	2	5	1	4	6	2	3	4
102723870	0	0	1	0	1	0	1	1	1	2	1	4	4
339487	125	188	64	87	122	78	167	94	118	112	125	226	244
5928	1056	1558	630	763	1061	447	961	754	789	1081	760	1879	940
81493	179	224	114	120	193	75	186	122	126	209	115	315	185
57648	28	29	14	14	37	8	26	24	28	26	24	66	20
8565	621	955	354	403	727	348	528	461	478	691	578	1033	448
64766	328	345	216	172	263	126	312	168	235	304	225	518	327
252995	4	7	5	4	6	1	6	3	2	1	1	11	7
105378631	0	0	2	0	1	0	0	0	0	0	0	1	1
3208	0	0	1	1	2	0	0	0	2	0	0	0	0
113452	0	0	0	0	0	0	0	0	0	0	0	0	0
105378632	0	0	0	0	0	0	0	0	0	0	0	0	0
127544	2001	2542	876	1208	1861	476	976	1405	1716	1659	1703	1315	940
204	1035	1529	506	729	1041	567	1169	727	800	940	922	1914	1105
105378635	0	0	0	0	0	0	0	0	0	0	0	0	0
113451	22	40	17	17	26	15	55	18	17	29	28	81	36
112268224	4	4	3	3	5	0	3	3	1	2	3	9	15
55223	142	263	87	150	191	82	229	102	126	179	176	335	147
149076	250	434	139	226	338	214	276	171	218	303	228	528	286
127550	2	2	0	2	0	0	2	0	4	0	3	0	0
1912	3218	7229	1890	2769	5751	1322	1986	3430	4891	4212	3954	2686	2072
100500853	29	87	20	22	50	18	19	44	54	34	43	35	22
101929464	0	0	0	0	0	0	0	1	0	0	0	0	0
7579	36	50	17	25	32	17	41	27	31	35	21	78	31
114784	0	0	0	0	0	1	0	0	0	0	0	0	0
105378638	0	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0	0	0
105378642	1	2	0	0	2	1	0	1	0	0	0	0	1
2709	1	0	1	2	2	0	2	1	1	3	0	2	0
127534	0	0	2	0	0	0	0	0	0	0	0	0	0
2707	0	0	0	1	1	1	1	0	0	0	1	1	0
2701	2	2	0	2	3	0	0	0	1	3	6	0	0
113444	330	502	176	237	403	282	541	295	269	341	319	763	606
58512	5	20	9	9	20	10	19	9	13	16	13	29	17
653160	36	20	29	23	43	23	110	20	12	55	37	111	83
100506144	175	295	114	157	223	94	322	181	165	187	155	363	333
9204	297	277	202	189	234	98	331	153	159	263	224	555	298
79830	97	95	64	58	72	37	82	48	51	99	62	155	76
105378644	0	0	0	0	0	0	0	0	0	0	0	0	0
6421	2345	2998	1590	1559	2324	1025	2973	1329	1395	2797	1564	5086	3578
9202	435	553	165	270	317	98	206	217	271	345	278	587	255
100861513	6	10	2	5	4	3	2	3	3	5	1	10	4
79932	913	1202	510	956	1138	379	1265	544	784	1074	745	1588	933
23154	168	289	81	109	179	98	258	95	101	199	107	337	151
339488	78	87	66	88	130	60	329	56	55	137	112	305	323
105378645	19	22	12	11	21	9	76	16	16	27	36	56	58
5690	611	870	298	465	653	281	565	442	498	647	452	841	469
105378646	0	0	0	0	0	0	0	0	0	0	0	0	0
127703	89	123	58	81	115	57	105	76	61	163	100	160	103
63967	68	21	14	12	25	9	3	9	12	21	11	28	10
192670	2086	2227	1049	1401	1855	444	1091	1161	1752	1879	1916	2084	1059
26523	895	1105	366	605	830	316	479	402	625	762	667	1233	520
192669	396	322	195	214	287	129	376	171	238	318	276	591	483
105378647	0	1	1	3	2	0	0	0	2	2	3	3	3
27285	1	1	0	0	1	0	2	2	0	0	20	1	1
54936	258	580	182	271	366	196	468	257	324	352	372	557	395
1296	54	64	22	31	31	17	12	21	34	42	36	105	14
27095	407	701	251	305	496	282	570	383	356	378	438	725	541
55700	2088	3025	938	1465	2487	843	1286	1230	1679	2154	1936	2133	1023
9967	2140	3053	1080	1507	1990	622	1297	1091	1599	2065	1907	3190	979
79729	41	35	15	32	55	30	75	31	27	64	53	68	39
55194	32	89	25	41	62	76	99	76	47	39	67	78	57
83931	3276	4957	1580	2302	3737	1425	2613	3028	3178	3848	3386	3282	1836
84967	375	737	243	320	500	362	637	489	425	460	481	773	790
127700	7	7	3	1	8	1	2	2	5	3	3	12	4
109616970	0	0	0	1	0	0	0	0	0	0	0	0	0
107984940	0	0	0	0	2	0	0	0	0	1	0	0	0
64960	144	307	112	127	178	144	299	174	145	192	183	360	370
1441	23017	36452	16872	22369	39131	9778	29720	26052	24980	29342	32076	30474	14888
107984941	0	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0	0
2899	1	0	0	0	0	0	1	1	0	0	2	7	0
100422898	0	0	0	0	0	0	0	0	0	0	0	0	0
107984942	0	1	0	0	0	0	0	0	1	0	0	0	1
728431	32	72	24	15	39	44	52	44	29	29	40	66	60
80149	324	400	160	186	321	173	397	278	203	344	296	541	319
102465438	0	0	0	0	1	1	4	1	1	2	2	0	1
64769	369	679	266	290	441	241	525	353	359	446	420	833	642
100847010	0	0	1	0	0	0	6	2	0	0	0	1	5
105378649	5	12	5	7	5	6	11	6	4	9	8	11	8
79753	268	409	146	201	295	103	223	191	233	350	247	394	204
7802	1	5	1	2	5	0	3	1	2	2	2	2	3
29889	395	636	216	250	435	165	397	258	308	338	331	682	354
284654	0	1	0	1	0	0	0	0	0	0	0	0	0
54955	88	180	71	66	99	38	144	61	67	83	101	202	152
55143	56	48	15	25	32	11	23	21	18	29	44	24	12
284656	0	0	2	0	0	1	0	0	0	2	0	2	0
105378650	0	0	0	0	0	0	0	0	0	0	0	0	0
149175	9	33	12	17	14	8	26	11	6	22	6	30	20
79693	62	131	43	70	74	58	160	78	47	93	115	159	159
127687	49	142	47	63	129	91	144	66	56	81	110	170	162
4520	561	736	225	410	525	136	270	305	515	625	444	630	308
3633	508	516	247	321	341	225	573	252	294	469	378	912	446
105378651	3	3	1	0	1	3	3	3	2	2	3	7	3
10946	706	1174	378	453	744	404	848	482	441	724	641	1230	616
2275	617	608	237	346	635	358	646	361	373	372	703	504	319
51118	203	259	112	124	199	105	236	140	156	140	161	292	157
5453	0	2	0	0	1	1	0	0	0	0	1	0	0
107985103	0	0	0	0	0	0	0	0	0	0	0	0	0
105378653	0	1	0	0	0	0	0	0	0	0	0	0	0
100500801	0	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	1	0	0	0	0	0	0
339442	0	0	0	0	0	0	1	0	0	0	0	0	0
105378657	0	0	0	0	1	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0	0
105378656	1	0	0	0	0	0	1	2	1	0	0	0	3
105378658	0	0	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0	0	0	0
64121	540	605	283	330	562	162	241	425	466	498	381	555	296
100527950	161	233	106	148	198	73	198	161	157	172	186	237	230
26292	161	229	104	148	197	73	194	160	157	172	186	233	229
105378663	1	0	0	0	1	0	1	1	0	0	0	0	0
81025	1	1	2	0	1	0	4	1	1	0	0	4	1
54933	0	1	1	1	0	1	1	1	0	1	1	2	1
105378662	2	3	1	1	1	1	1	3	1	0	2	2	1
79647	732	1183	494	558	782	323	804	780	776	793	711	1048	996
4725	343	714	245	292	413	357	762	359	313	271	336	719	646
23499	2082	2104	1036	1265	1494	571	1609	822	1089	2000	1452	3997	2034
643314	28	19	3	13	12	6	3	10	17	9	11	26	12
105378950	0	0	1	0	0	0	0	0	0	0	0	0	0
353500	32	46	36	42	48	28	95	17	16	68	30	164	79
192217	1	2	1	0	1	1	4	0	0	1	0	1	1
728448	41	70	40	53	54	44	142	29	14	90	43	193	107
8761	1275	1686	611	742	1292	736	1147	900	848	1114	909	2032	1079
101929516	75	118	47	51	88	60	75	66	63	75	61	138	74
677834	0	0	1	0	2	2	3	0	0	0	0	3	0
26508	2	2	0	1	6	0	1	1	1	1	0	3	1
84618	0	0	0	0	0	0	0	1	0	0	0	0	3
51440	96	127	76	31	55	32	119	55	56	117	59	165	171
10450	345	710	234	231	456	330	684	322	252	390	353	896	557
656	39	76	56	35	52	24	104	57	23	61	44	135	75
64064	1	2	1	0	1	2	5	0	0	3	1	1	1
105378666	0	0	0	0	0	0	1	0	0	0	0	0	0
101929536	2	1	1	0	1	0	5	2	0	2	2	2	1
105378951	7	6	7	1	4	3	19	5	3	7	5	23	4
107985740	4	2	3	4	6	4	7	3	4	6	7	19	6
