GeneID	GSM8179740	GSM8179741	GSM8179743	GSM8179744	GSM8179745	GSM8179747	GSM8179751	GSM8179752	GSM8179754	GSM8179757	GSM8179758
712	29	55	12	111	234	20	167	30	26	16	17
714	2	5	6	14	35	1	19	2	5	5	2
713	7	25	8	39	108	8	95	24	11	16	10
2048	47	39	35	91	59	14	94	8	37	14	7
100616391	0	0	0	0	0	0	0	0	0	0	0
100422914	0	0	0	0	0	0	0	0	1	1	0
646262	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	0	0	0	0	0	0
23028	427	684	403	589	771	168	811	303	346	161	222
100422866	0	0	0	0	0	0	0	0	0	0	0
7798	213	362	174	305	402	59	337	168	142	37	108
3352	0	0	0	0	0	0	0	0	0	0	0
100996511	30	44	48	36	56	17	54	28	22	10	13
10236	1210	1566	870	1453	1646	289	1711	720	671	445	362
80818	121	181	111	156	203	30	184	92	95	32	69
148898	7	21	10	17	27	3	28	11	15	14	14
6920	74	128	82	60	90	45	140	60	60	78	87
55616	10	22	8	14	20	7	19	5	4	4	2
1870	255	187	231	190	279	96	393	113	149	91	73
101928163	2	4	3	0	5	0	4	1	3	1	1
105376859	2	4	7	1	0	0	5	3	1	3	4
3399	112	310	186	161	230	139	168	93	112	216	239
107984928	3	9	3	0	7	2	2	4	2	6	5
259283	30	38	22	32	28	11	51	24	13	17	35
6135	5510	8039	6030	6962	14284	4083	5311	3371	6858	12382	19900
6924	468	671	421	544	626	152	744	280	329	191	232
100506963	47	76	58	59	83	20	82	33	33	29	27
57095	414	592	525	555	757	247	547	293	461	509	319
105376860	17	34	24	22	31	8	28	14	23	12	25
11313	464	737	413	700	848	288	749	432	497	338	264
2582	52	90	62	78	124	31	138	50	44	54	36
3155	205	372	238	374	465	112	354	159	248	176	161
105376861	0	1	0	0	0	0	0	0	0	0	0
2517	414	377	304	416	473	112	602	283	338	205	207
1269	181	424	267	241	341	118	428	118	121	70	303
107984929	0	0	1	0	2	0	1	1	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0
55629	875	1422	1061	1253	1769	306	1258	634	784	515	745
10772	665	1044	812	786	1332	218	870	504	494	315	758
105378615	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	2	0	0	0	0	0
127294	0	0	0	0	0	0	0	0	0	0	0
107985737	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0	0	0	1	0	0	0	0	0	0
58985	0	0	0	1	0	1	0	1	0	0	0
163702	60	126	98	112	163	41	91	68	43	38	102
284632	1	0	0	0	0	0	0	0	0	0	0
105376871	3	2	1	0	6	0	4	2	1	0	3
57822	0	0	0	2	0	0	1	0	2	0	0
90529	33	48	41	26	48	16	53	15	16	9	15
57185	462	891	469	611	648	148	612	343	372	211	419
100750325	10	16	10	11	20	6	24	9	8	19	10
11123	1344	1761	901	850	763	292	1251	556	628	382	718
100506985	92	99	67	61	57	13	93	41	44	21	42
400746	0	2	1	0	0	0	0	0	0	2	1
10250	1030	1348	816	1323	1314	217	1472	661	714	237	476
25932	287	309	278	325	333	75	263	163	147	56	103
105376876	0	11	1	7	20	1	3	0	7	2	7
864	1266	2716	1381	2537	4362	861	3095	1801	1561	713	908
102465437	0	0	0	0	4	0	1	0	0	0	0
107984932	1	2	4	8	9	0	4	5	2	3	9
105376878	26	56	23	45	69	11	39	37	19	11	36
100616365	0	0	0	0	0	0	0	0	0	0	0
105376879	2	0	0	1	5	0	0	1	0	0	0
25949	957	1404	999	1390	1431	306	1160	602	971	640	691
57035	658	1402	2265	2277	3025	465	1495	1275	1526	619	1442
105376882	0	0	6	4	0	1	1	1	2	2	2
6007	5	3	64	73	39	33	31	17	49	38	25
23585	811	1169	955	1595	1421	353	1160	644	1116	630	475
6006	436	588	529	738	776	186	647	328	617	300	211
55219	284	447	309	392	435	103	445	184	209	121	168
26119	2121	2654	1795	1702	1854	1197	3349	994	1264	1169	1508
57134	235	358	260	278	228	99	430	171	167	135	187
57190	643	751	417	764	744	259	851	342	440	245	261
56181	225	423	265	390	554	133	444	229	231	200	250
646471	40	93	62	105	117	37	102	61	61	36	90
79000	34	60	41	55	74	17	61	31	36	26	35
164091	179	181	110	209	219	104	259	88	141	64	55
3925	489	504	353	417	570	167	564	175	227	209	257
100500808	0	1	0	0	0	0	0	0	0	0	0
105376885	0	0	0	0	0	0	0	0	0	0	0
5051	264	559	328	486	766	134	594	242	265	143	324
101928216	1	3	0	0	1	0	0	0	0	0	0
2134	0	0	0	0	1	0	0	0	0	0	0
7780	0	0	0	0	0	0	0	0	0	0	0
105376910	0	0	0	0	0	0	0	0	0	0	0
84676	0	0	0	0	0	1	0	0	0	2	0
149420	118	166	92	132	205	20	142	69	92	50	61
105376886	0	0	0	0	0	0	0	0	0	0	0
79927	0	0	0	0	0	0	0	0	0	0	0
110806296	0	0	0	0	0	0	0	0	0	0	0
51042	36	54	31	41	81	25	38	22	40	45	63
10256	14	27	31	21	41	7	20	6	13	10	13
378807	0	0	0	0	0	0	0	0	0	0	0
101928303	0	0	1	1	0	1	0	0	0	0	0
64793	197	262	171	225	336	76	345	117	161	80	101
83442	7591	10727	6564	10875	11345	4847	11077	6291	8190	7923	3995
91544	477	1094	728	1332	1962	491	1111	627	1144	800	857
1043	2689	4518	3009	3874	7130	1719	3339	1543	2612	4307	5352
55057	12	25	11	34	46	4	15	10	7	14	14
257101	28	341	64	146	1361	40	213	197	74	130	123
79727	0	1	0	1	1	0	0	0	0	0	0
79947	201	318	184	287	349	108	313	172	158	93	142
101928324	6	8	3	3	7	1	5	4	2	2	7
3151	916	1330	697	1154	1571	447	1078	572	854	728	632
6195	3277	5198	3451	5776	5433	1413	5005	3182	3780	1939	1666
100302190	0	0	0	1	1	0	0	0	0	0	0
105376888	0	0	0	0	0	0	0	1	0	0	0
101928728	4	4	2	12	7	0	4	3	4	2	2
8289	1961	2174	1222	2450	2312	329	2431	1271	1388	248	663
55650	130	264	159	200	249	69	208	127	124	93	127
84243	3909	5545	4521	6479	4811	1445	4665	3910	5179	1660	2336
2810	3	9	2	3	7	0	3	3	3	0	0
54707	282	462	291	380	480	135	436	225	231	154	287
63906	172	262	151	223	297	74	304	143	157	118	102
10726	471	805	477	715	895	296	848	450	491	350	275
8431	0	0	0	0	0	0	0	0	0	0	0
126695	12	34	18	19	14	15	26	10	9	11	18
388610	8	9	4	9	10	7	25	6	3	1	1
115572	4	4	0	4	3	1	11	2	2	0	0
101928391	1	1	2	5	2	0	0	0	1	0	0
6548	466	468	341	616	549	88	571	330	380	92	122
102723760	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0
23038	1728	2393	1575	2574	2386	780	2514	1485	1904	685	556
84065	382	678	399	584	740	243	612	365	383	360	421
644961	50	63	44	73	74	65	74	23	34	27	28
84958	667	1377	903	1334	2554	645	1489	876	946	674	737
9064	69	47	43	71	140	15	91	38	54	49	31
8547	0	0	0	1	0	0	0	0	0	0	0
388611	0	0	0	0	0	0	0	0	0	0	1
2827	0	1	2	1	2	0	0	1	1	0	4
10163	3616	4844	3392	4797	4741	1300	5404	2785	3118	1106	1354
105376892	3	3	3	4	5	2	6	3	1	4	1
27245	97	184	98	181	258	48	200	87	106	27	60
2268	8102	9357	6095	11495	11734	2711	9232	6538	6859	2877	2863
111216282	0	0	1	1	0	0	0	0	0	0	2
2537	1391	421	1036	3689	1179	265	932	288	500	490	280
199870	123	160	109	171	200	43	184	85	114	49	111
23673	367	489	369	641	617	105	488	258	355	133	176
5511	447	761	426	579	811	181	585	309	320	282	349
677774	0	0	1	0	0	0	3	1	0	0	1
9473	3896	5193	3440	6771	5000	1298	5175	3194	4134	1441	1281
6118	864	1408	791	1058	1579	383	1205	518	716	659	434
27293	19	14	20	21	15	3	10	6	13	2	6
55113	556	943	677	995	939	337	820	541	696	323	449
2140	364	551	346	467	591	138	564	297	305	89	326
5724	5392	5899	4230	7949	4831	1189	4829	3866	5208	1325	1353
22826	717	1320	757	1117	1460	360	1194	562	783	484	484
93974	239	509	416	529	781	201	462	281	459	329	412
83667	159	295	189	369	344	80	271	159	271	94	87
54797	156	301	161	247	289	81	251	141	183	139	139
65979	261	444	226	372	415	79	334	191	153	62	148
1104	192	323	203	254	362	118	261	152	162	134	329
8420	131	135	160	120	253	67	167	76	92	137	126
6080	3	8	6	3	1	1	5	1	4	1	9
26768	1	3	8	2	8	5	1	1	1	0	6
54952	110	219	156	198	297	67	199	80	122	114	133
85028	73	95	130	124	202	50	131	54	110	109	153
692212	3	3	7	3	5	1	4	4	2	5	0
677838	2	2	6	5	7	2	3	2	4	1	4
677825	3	9	9	10	21	6	8	6	2	6	20
692073	3	3	3	7	13	4	2	1	2	2	1
115273	4	3	5	3	5	2	2	2	0	0	4
6883	306	429	304	444	466	123	380	227	319	155	171
105378616	1	1	0	2	1	0	0	0	1	0	1
26824	0	0	0	0	0	0	0	0	0	0	0
10691	329	461	244	402	406	109	469	219	238	79	116
51441	609	863	534	861	896	154	931	466	477	201	218
4985	3	5	3	9	14	6	18	9	6	5	4
2035	4576	5837	3865	4931	4757	1132	5884	2606	3489	1427	1289
399474	183	214	179	174	224	64	278	106	153	74	64
6429	967	1304	703	1244	1359	261	1397	658	726	320	444
51102	58	110	53	65	102	41	81	44	34	53	51
10076	5	4	3	7	7	0	2	0	3	3	0
101928460	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0
4146	7	4	9	9	15	6	8	7	3	6	7
100129196	26	39	40	28	57	21	43	21	25	25	37
7805	26584	30382	18302	28716	27961	7421	26812	16936	20359	9185	9249
100616164	1	2	2	4	1	0	0	6	4	1	1
105378620	24	32	19	33	25	6	20	24	14	13	29
105378621	0	0	0	0	0	0	0	0	0	0	0
105378622	0	0	0	0	0	0	0	0	0	0	0
400748	0	1	2	0	1	1	0	0	1	0	0
9672	42	52	11	76	73	1	55	32	19	13	5
9698	808	947	542	909	919	143	1028	435	450	164	284
692234	1	2	2	0	3	0	0	1	0	0	0
692235	1	2	2	0	3	0	0	1	0	0	0
692200	0	0	0	0	0	0	0	0	0	0	0
107984935	0	0	0	0	0	0	0	0	0	0	0
79570	0	0	1	0	0	0	0	0	0	0	0
9410	357	670	341	514	622	182	602	279	305	259	250
51538	226	412	235	399	511	122	344	148	261	210	186
2170	1	6	7	4	8	9	12	4	1	3	8
105378623	0	0	0	0	0	0	1	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0	0
347735	28	38	26	118	51	13	66	13	14	5	7
105378625	0	0	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0	0
149086	0	3	1	0	1	0	2	0	1	0	1
284551	1	12	4	0	4	0	6	1	3	0	1
105378626	0	3	2	0	3	0	0	0	0	0	1
64129	0	1	0	1	0	0	0	1	0	0	0
3061	3	8	5	9	12	5	14	5	8	5	3
553115	530	851	580	766	984	301	910	434	557	439	371
107985471	2	0	1	1	1	0	1	1	0	0	0
105378628	0	2	0	0	3	0	2	1	1	2	2
1307	0	1	0	1	2	1	0	0	1	0	1
101929444	0	0	0	0	0	0	0	0	0	0	1
576	11	20	14	40	43	9	29	8	21	6	3
100423028	0	2	0	0	0	0	0	0	0	0	0
90853	45	37	36	36	39	60	65	67	53	25	4
8073	3076	4401	2677	4087	5121	1031	3686	2179	2859	1438	1483
10657	1621	2092	1193	1984	2055	469	2179	929	1125	553	578
55116	159	258	160	200	302	85	275	129	124	123	96
100847018	0	0	0	0	0	0	0	0	0	0	0
23633	800	1146	623	1065	1147	232	1217	544	592	194	482
200081	591	945	576	816	1237	282	1110	554	513	240	381
79140	30	98	57	87	133	53	91	54	66	53	59
56063	81	112	105	155	234	47	141	90	128	60	89
55721	18	35	25	33	38	13	25	16	23	22	33
149069	5	12	13	21	22	4	13	11	8	3	9
8668	755	1401	862	1184	1585	472	1299	599	784	931	870
339483	2	6	13	17	8	4	3	13	1	1	6
84734	2	5	5	6	5	2	4	3	0	4	2
3932	2039	4282	2494	2963	4506	1415	4235	2059	1828	2316	1893
3065	1227	2029	1234	1777	2189	541	2028	978	1023	737	726
65108	894	1178	656	847	1039	341	1171	640	642	414	420
105378629	0	1	1	2	3	0	2	1	1	0	3
81629	54	107	111	93	196	39	142	90	73	40	105
100128071	4	3	8	6	25	4	7	6	6	5	6
55108	726	1308	910	1154	1478	429	1336	618	704	437	723
728116	0	0	1	1	2	0	0	0	0	1	0
653121	4	6	4	5	7	2	3	2	2	0	0
102723870	1	0	1	0	0	0	2	1	1	0	2
339487	149	170	125	168	291	62	146	76	131	91	138
5928	1072	1597	1033	1347	1810	337	1629	804	768	483	617
81493	165	250	195	220	346	57	267	146	124	76	114
57648	20	45	26	24	60	8	44	31	33	6	10
8565	605	916	549	711	1201	293	1091	455	553	354	286
64766	316	507	367	372	596	90	465	219	181	112	213
252995	2	0	3	2	9	3	0	1	0	4	5
105378631	0	1	0	0	0	0	0	0	0	0	1
3208	0	1	0	0	1	0	0	0	3	0	0
113452	0	1	1	1	1	0	1	1	2	0	0
105378632	0	0	0	0	0	0	0	0	0	0	0
127544	1870	2288	1486	2403	1679	393	1625	1117	1546	491	578
204	940	1472	834	1305	1589	412	1479	669	866	531	676
105378635	0	0	0	0	0	0	0	0	0	0	0
113451	24	45	30	42	27	24	42	10	25	30	33
112268224	5	6	7	5	6	3	0	2	2	0	9
55223	170	271	152	273	315	67	249	124	159	63	102
149076	285	436	230	324	517	152	492	210	213	129	155
127550	0	1	6	3	4	0	0	0	2	0	2
1912	3143	4389	3111	4899	3242	941	3527	2853	3695	1294	1266
100500853	34	58	38	49	24	12	38	26	37	8	18
101929464	0	0	0	0	0	0	0	0	0	1	0
7579	19	49	30	45	71	9	38	17	27	12	28
114784	0	0	0	0	0	0	0	0	0	1	0
105378638	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0
105378642	0	1	0	1	0	0	0	1	1	0	0
2709	2	2	0	0	3	0	2	4	0	0	0
127534	1	3	0	0	0	1	1	0	1	0	0
2707	0	1	0	0	0	0	0	1	0	2	0
2701	6	2	1	0	0	0	1	1	0	0	0
113444	326	582	336	426	629	193	510	286	298	266	375
58512	8	18	16	8	26	7	26	11	11	3	15
653160	24	43	30	42	71	23	68	27	28	23	58
100506144	184	329	189	284	401	74	268	145	163	199	236
9204	243	364	232	331	481	76	378	178	197	78	170
79830	86	99	110	111	130	25	126	59	56	14	61
105378644	0	0	0	2	0	0	0	0	0	0	1
6421	2123	3219	2632	2833	3616	794	3622	1841	1474	722	2180
9202	371	538	297	409	527	85	474	241	215	70	155
100861513	6	9	6	11	6	2	5	4	2	0	3
79932	1011	1235	857	1792	1385	254	1069	720	714	315	549
23154	172	204	139	202	299	64	284	158	114	75	100
339488	66	156	112	129	370	53	197	75	96	56	216
105378645	12	24	23	32	73	7	25	14	18	19	41
5690	564	775	430	837	918	208	883	422	441	324	283
105378646	0	0	0	0	0	0	0	0	0	0	0
127703	81	151	82	148	249	37	154	82	81	101	64
63967	55	23	14	24	41	5	29	12	13	1	3
192670	1962	2516	1720	2603	2281	337	1747	1299	1733	361	701
26523	923	1160	651	1138	1038	200	1171	520	575	178	331
192669	374	542	345	423	427	97	439	224	220	63	339
105378647	0	0	1	3	2	0	0	0	2	0	0
27285	1	0	1	1	1	0	5	1	17	1	1
54936	266	554	296	573	544	157	474	260	347	248	223
1296	52	38	24	67	50	22	51	27	25	12	5
27095	397	598	442	595	692	220	580	266	411	334	351
55700	1924	2489	1408	2802	2481	621	2482	1373	1855	636	628
9967	2144	2817	1640	2758	2719	462	2971	1487	1711	427	603
79729	31	27	24	49	56	11	33	40	57	17	28
55194	40	63	39	78	107	56	45	29	64	45	33
83931	3084	4240	2695	4322	3760	1050	3613	2501	3201	962	1148
84967	349	660	442	584	719	254	462	304	454	391	486
127700	4	6	5	7	7	4	5	0	3	1	3
109616970	0	0	0	0	0	0	0	0	0	0	0
107984940	0	0	2	0	0	0	1	0	0	0	0
64960	156	258	144	267	344	100	225	113	168	158	209
1441	22160	28820	27145	41310	28265	7345	25345	20201	30084	7971	9046
107984941	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	1	0	0	0	0
2899	0	7	1	3	3	0	2	0	0	0	0
100422898	0	0	0	0	0	0	0	0	0	0	0
107984942	0	0	0	1	0	0	0	0	0	0	3
728431	34	43	34	44	71	36	60	16	19	62	47
80149	284	414	273	337	459	129	338	211	243	149	180
102465438	0	3	2	0	1	2	0	3	1	0	1
64769	379	733	444	553	788	194	635	300	391	267	387
100847010	1	3	0	0	3	0	3	2	1	0	1
105378649	8	14	9	11	12	3	11	6	6	5	6
79753	329	433	224	400	399	76	440	188	203	99	126
7802	1	6	3	5	3	2	2	2	1	0	4
29889	365	612	364	524	616	141	537	251	296	170	217
284654	0	0	0	0	0	0	0	0	0	0	0
54955	110	162	121	154	178	30	129	75	97	78	82
55143	48	35	28	37	58	12	34	29	31	13	11
284656	0	2	1	1	1	0	0	1	2	0	0
105378650	0	0	0	0	0	0	0	0	0	0	0
149175	11	31	10	22	38	4	23	14	11	10	11
79693	66	131	83	113	143	36	97	58	77	74	88
127687	69	109	83	115	186	66	83	45	113	100	93
4520	598	650	378	770	642	112	661	384	432	111	170
3633	499	804	448	560	797	169	659	335	360	157	290
105378651	4	4	2	3	3	1	5	1	4	0	1
10946	699	1009	591	891	1137	296	1176	507	593	354	346
2275	529	587	348	583	523	270	817	260	642	238	202
51118	172	287	164	255	322	91	212	114	133	93	117
5453	0	2	1	0	1	0	0	0	0	0	0
107985103	0	0	0	0	0	0	0	0	0	0	0
105378653	0	0	0	0	1	0	1	0	0	0	0
100500801	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0	0	0	0	0
105378657	0	1	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	1	0	0	0	0	1	1	0
105378658	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0	0
64121	470	624	432	608	675	98	604	329	376	153	183
100527950	137	236	189	241	300	69	193	112	184	91	128
26292	137	235	186	238	299	69	192	110	183	91	126
105378663	0	0	0	1	0	0	0	0	0	1	1
81025	1	2	2	3	1	0	1	2	1	1	2
54933	1	2	2	0	1	0	2	0	1	0	0
105378662	1	2	1	1	3	0	1	0	0	0	0
79647	685	1097	898	983	1409	237	978	562	585	447	562
4725	342	582	377	523	756	248	497	244	355	440	409
23499	1949	2677	1748	2195	4241	417	3003	1345	1303	493	1158
643314	29	27	10	25	14	5	19	5	14	2	10
105378950	0	0	0	0	0	0	0	0	0	0	0
353500	36	43	51	100	158	25	103	48	24	31	57
192217	1	1	2	1	3	1	2	1	1	2	0
728448	21	75	63	102	228	27	85	46	59	38	74
8761	1190	1666	1025	1433	1543	551	1888	773	874	692	677
101929516	94	137	61	96	126	42	122	53	64	41	41
677834	0	0	1	0	1	0	0	0	0	1	0
26508	0	0	3	0	0	1	1	2	0	1	1
84618	0	0	0	0	0	0	0	0	0	0	0
51440	90	109	118	63	92	32	98	68	45	67	85
10450	316	650	349	499	742	188	642	264	303	332	337
656	31	47	65	57	118	18	83	29	50	23	60
64064	2	2	6	1	7	3	2	1	1	2	0
105378666	0	1	0	0	0	0	0	1	1	0	1
101929536	0	0	1	3	11	4	2	3	1	0	2
105378951	5	7	7	1	13	2	4	3	3	1	5
107985740	2	4	6	3	7	2	12	4	5	0	3
105378665	1	1	1	1	2	1	3	1	1	0	2
105378667	0	0	1	0	0	0	0	0	0	0	0
54802	111	207	123	226	253	61	206	93	116	67	74
4610	272	553	188	537	641	137	561	245	325	134	106
105378668	9	24	8	16	26	7	19	14	10	3	5
84879	28	47	32	49	78	17	62	40	31	15	17
105378669	0	0	2	0	6	0	0	4	0	0	2
10487	8478	9310	6316	11361	9661	2170	10655	5533	7600	2560	2242
5538	6212	7429	5343	9042	5476	1378	7874	3362	6593	2591	2434
105378671	0	0	0	0	0	0	1	0	0	0	0
6018	488	509	420	519	487	67	527	270	305	70	170
127391	0	0	0	0	0	0	0	0	0	0	0
10269	420	614	321	543	549	118	612	310	349	152	156
1298	70	190	139	225	247	75	230	71	252	48	80
107984945	15	18	6	31	11	2	27	6	18	2	3
64744	9912	11646	9953	14988	8161	3026	11839	8049	10937	2551	3344
65243	26	52	37	31	60	8	47	24	23	15	36
339559	60	102	61	93	101	19	76	41	55	24	41
105378672	1	9	1	1	1	0	2	3	5	2	1
64789	91	94	100	96	119	28	111	55	73	34	60
127396	26	38	28	29	51	10	31	15	15	3	29
105378673	0	0	0	0	0	0	0	0	0	0	0
9783	47	128	55	81	131	37	78	38	38	24	55
105378675	2	0	0	1	0	0	1	0	2	0	0
105378674	0	0	0	0	0	0	0	0	0	0	0
100130557	27	41	37	35	60	11	32	21	31	13	47
4802	710	1074	657	1120	955	272	1069	532	709	355	368
407034	0	0	0	0	0	0	0	0	0	0	0
407031	0	1	0	0	0	0	0	0	0	0	0
9132	2	6	6	4	3	4	5	4	2	2	3
105378676	0	0	0	0	0	0	0	0	0	0	0
163732	26	75	16	54	33	18	41	13	34	33	16
1503	148	221	165	179	313	61	236	155	101	93	95
100507178	8	16	6	13	26	3	16	8	8	4	9
200172	7	12	21	19	14	5	7	5	3	10	15
22955	121	186	138	133	205	52	220	89	82	48	88
100132074	0	1	2	1	0	1	4	2	1	0	0
101929901	0	0	0	0	0	0	0	0	0	0	0
105378678	0	1	0	0	0	0	0	0	0	0	0
1907	0	0	0	0	0	0	1	0	0	0	0
59269	232	153	90	253	334	40	221	136	118	58	63
2981	0	0	0	0	0	0	0	0	0	0	0
2980	0	1	0	0	0	0	0	0	0	0	0
22887	815	983	572	804	876	206	1007	461	438	142	275
284716	6	4	5	5	4	0	5	2	1	1	4
84217	3	9	2	5	14	2	8	2	1	2	5
728621	29	46	31	54	71	20	45	37	30	19	31
79717	313	468	323	469	722	115	327	194	340	228	341
10465	207	373	233	233	367	149	303	101	141	140	216
4904	5123	4433	3717	4911	6677	2881	3308	3597	3918	4590	2883
149461	0	0	0	0	0	0	0	0	0	0	0
64175	171	260	193	263	464	96	354	167	199	140	162
79078	102	197	104	133	176	41	149	83	92	91	112
105378683	0	2	1	4	2	0	1	1	1	0	3
100129924	3	3	4	5	3	1	2	1	0	1	4
107984946	3	3	2	2	2	1	1	0	2	0	3
374969	49	145	68	96	201	56	86	45	90	108	123
114625	190	290	207	278	270	81	275	133	159	105	115
51058	95	165	114	115	186	63	155	67	81	89	110
339539	1	0	0	1	0	0	3	0	1	1	0
6513	355	632	574	466	744	214	764	406	369	360	209
440584	3	10	11	7	25	5	12	7	9	7	8
440585	0	1	2	2	3	0	0	1	0	0	3
10969	200	326	163	253	365	114	288	122	177	152	172
102465439	0	0	0	1	1	0	0	0	0	0	0
149465	0	4	0	2	7	0	5	0	1	2	1
105378685	1	0	0	1	1	0	0	0	0	0	0
128218	0	2	3	1	0	0	0	0	0	0	0
149466	1	0	0	0	1	0	0	0	0	0	0
7075	8	8	3	9	18	4	11	4	7	6	3
4352	17	29	13	20	25	15	24	31	14	12	6
105378687	5	7	10	6	13	1	8	0	3	9	6
991	47	20	41	24	38	5	15	7	5	10	5
64834	706	1124	647	1036	1268	318	1113	667	733	484	366
102466723	2	3	2	3	3	1	6	4	1	1	2
112268225	6	14	9	9	10	6	7	4	3	3	16
112950	227	414	285	357	465	104	386	183	261	184	167
107984947	10	19	10	15	19	6	13	8	15	10	10
23334	660	1054	667	946	1249	339	1102	578	548	326	506
100873952	30	36	33	44	56	14	45	29	27	14	20
102465440	0	0	0	0	0	0	0	0	0	0	0
81888	49	86	63	88	151	42	120	62	66	58	43
5792	13	16	11	17	14	8	42	10	11	15	0
9682	502	721	371	747	733	148	776	357	374	125	228
100132774	18	25	24	26	35	14	35	11	15	11	15
6487	68	172	69	105	146	69	131	60	82	117	74
101929592	0	0	0	0	0	0	0	1	0	0	0
102464830	0	0	0	0	0	0	0	0	0	0	0
9048	2	1	0	0	1	0	0	0	0	1	1
105378688	4	17	12	6	19	2	16	7	8	1	9
101929609	13	33	14	23	30	5	27	13	16	3	16
9670	182	321	168	309	408	85	356	172	153	81	126
1802	192	335	211	265	392	112	385	207	211	193	184
533	1636	2422	1734	2698	2849	836	1954	1540	2160	1658	1578
8704	14	33	30	21	54	22	25	16	16	17	14
149473	12	13	11	19	29	12	19	18	16	11	5
6536	36	10	28	16	16	32	23	9	29	37	5
107984948	16	10	58	48	45	36	8	19	25	61	10
128209	0	0	0	0	0	0	0	0	0	0	0
105378952	0	0	0	0	0	0	0	0	0	0	0
55929	207	350	211	306	569	136	462	207	258	176	185
79033	146	277	172	201	345	101	284	113	145	122	123
100874278	10	6	4	8	7	2	3	4	6	3	6
106635545	0	0	0	0	0	0	0	0	0	0	0
55182	631	1076	614	837	1250	387	1113	540	591	463	512
107984951	0	0	0	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0	0	0
107984950	76	144	79	125	167	45	155	66	83	60	69
79639	17	22	14	26	36	4	22	6	13	13	7
109623472	0	0	0	0	0	0	0	0	0	0	0
339541	103	215	196	230	351	146	408	162	175	138	149
105378690	6	15	9	8	23	3	8	7	5	1	4
26828	0	0	0	0	0	0	0	0	0	0	0
26830	0	0	0	0	0	0	0	0	0	0	0
11004	36	19	15	16	47	13	19	13	15	2	8
109623476	0	0	0	0	0	0	0	0	0	0	0
6202	2997	5923	4162	4558	8235	3510	4402	2404	4770	5795	9936
26811	0	1	0	2	3	1	1	1	0	1	0
94161	1	2	0	0	0	0	0	0	1	0	1
94162	0	2	1	3	6	1	2	1	1	0	2
94163	1	1	2	1	2	1	1	1	1	0	4
266675	4	7	7	6	7	1	11	9	6	5	6
1263	170	317	268	280	346	131	282	196	202	185	219
343521	8	20	16	27	22	10	14	15	16	8	6
149478	5	13	15	16	15	1	10	13	9	2	8
107984952	1	4	2	2	2	2	7	1	1	1	0
8643	5	11	7	4	12	5	16	5	2	2	5
8891	104	192	100	131	200	64	195	64	103	82	65
79654	324	509	352	592	860	204	648	350	390	215	205
7389	289	446	286	401	546	193	483	227	294	400	243
57643	12	21	12	19	36	5	11	22	6	6	15
105378691	3	2	2	3	4	1	4	0	2	3	1
400752	2	2	2	3	4	1	4	0	2	3	1
84842	4	6	4	3	7	0	7	1	4	5	2
4595	94	170	120	175	279	96	220	128	113	128	128
114034	99	213	102	139	211	46	195	95	81	79	84
10420	211	251	179	250	220	50	222	139	171	84	114
126661	23	47	32	9	82	9	59	5	25	17	6
25974	192	243	170	256	317	103	280	130	136	137	121
5052	742	994	660	937	1224	400	1080	451	602	549	366
10327	345	652	383	685	904	234	638	331	391	354	315
4678	633	810	670	889	940	212	893	444	405	311	393
149483	18	37	73	66	57	19	57	47	47	9	15
60313	1441	2149	1270	1923	2246	476	1848	962	1226	658	907
728963	0	6	2	2	3	2	5	3	2	1	6
51249	167	215	131	216	260	68	190	105	124	77	104
3652	69	134	72	112	96	27	100	58	59	30	54
105378693	0	0	0	0	0	0	0	0	0	0	0
